BrukerID,Kjonn,Alder,Jobb,Postkode
4756,M,25,4,55455
4757,M,25,2,60102
4758,M,25,0,90210
4759,F,25,0,65775
4760,M,45,12,95051
4761,M,50,6,53711
4762,M,45,20,08035
4763,F,56,13,92308
4764,F,45,0,55391
4765,M,35,7,27410
4766,M,25,0,36301
4767,F,25,4,90034
4768,F,45,9,85202
4769,F,18,9,75801
4770,M,35,11,43209
4771,M,18,9,98117
4772,F,25,4,73160
4773,M,35,0,675
4774,M,45,0,60543
4775,M,25,20,33626
4776,M,45,12,94117
4777,F,25,6,01545
4778,M,35,16,508
4779,F,35,98,52405
4780,F,25,17,94606
4781,M,25,16,63131
4782,F,1,10,19390
4783,F,25,3,49423
4784,F,25,0,13316
4785,M,35,1,662
4786,M,45,1,49419
4787,F,35,15,43065
4788,F,18,20,95051
4789,M,25,4,04309
4790,M,1,0,99016
4791,F,35,16,78222
4792,M,35,17,657
4793,M,25,7,92130
4794,M,1,19,92557
4795,M,25,14,60048
4796,M,18,4,85035
4797,F,25,0,17870
4798,M,25,15,20723
4799,M,25,2,10003
4800,M,50,0,92612-3417
4801,M,35,0,14228
4802,M,25,0,48316-5601
4803,M,25,14,75093
4804,M,25,4,45810
4805,M,18,4,30606
4806,M,25,0,18104
4807,M,18,4,15321
4808,M,56,13,92675
4809,M,25,20,11717
4810,F,25,4,508
4811,M,35,14,60148
4812,M,1,17,56258
4813,M,25,7,11215
4814,M,35,0,55406
4815,F,18,2,29118
4816,M,1,10,81301
4817,M,45,16,55076
4818,F,56,1,11795
4819,M,45,0,95148
4820,M,25,4,15701-2017
4821,F,18,4,14850
4822,F,18,4,63109
4823,M,25,0,11235
4824,M,18,4,67217
4825,M,18,20,67212
4826,M,35,7,06430
4827,M,35,7,07981
4828,F,18,4,61820
4829,M,35,0,14086
4830,F,25,17,80003
4831,M,56,20,95123
4832,M,25,7,92109
4833,M,1,10,43357
4834,M,45,11,94114
4835,M,35,14,08750
4836,M,25,20,751
4837,F,25,6,91423
4838,M,1,10,45244
4839,M,25,0,45245
4840,M,25,0,02359
4841,M,35,16,61600
4842,M,45,16,93448
4843,F,45,2,21212
4844,M,50,0,76067
4845,M,45,2,10920
4846,M,50,7,618
4847,F,35,12,731
4848,M,50,16,08033
4849,F,25,6,98032
4850,M,45,18,02557
4851,M,35,1,48906
4852,M,35,98,602
4853,M,18,20,92055
4854,F,18,4,90630
4855,F,35,0,94115
4856,F,1,10,48105
4857,F,50,0,46350
4858,M,50,3,48843
4859,F,25,1,78734
4860,M,25,17,79925
4861,M,25,17,32308
4862,M,18,4,80631
4863,M,25,5,80916
4864,F,25,0,98115
4865,M,25,12,10036
4866,M,35,13,89128
4867,M,25,12,02143
4868,M,25,7,02420
4869,M,25,0,60090
4870,F,35,9,10021
4871,F,35,0,02138
4872,M,18,0,87122
4873,M,25,17,36092
4874,F,25,16,28120
4875,F,25,3,92831
4876,M,18,4,55104
4877,M,25,16,97401
4878,M,18,12,84041
4879,F,25,1,22307
4880,M,25,12,53045
4881,F,35,3,538
4882,F,25,0,29615
4883,F,56,1,96734
4884,F,50,6,48103-4711
4885,F,25,1,10025
4886,M,25,4,40504
4887,F,25,0,13210
4888,F,25,4,72801
4889,F,35,2,11218
4890,M,25,4,70115
4891,M,25,14,94110
4892,M,18,4,48135
4893,M,18,4,53706
4894,M,25,17,62629
4895,M,18,4,94305
4896,F,25,14,38018
4897,M,35,3,45215
4898,F,25,0,60622
4899,M,18,2,02322
4900,M,1,10,60462
4901,F,18,0,85033
4902,F,1,10,01748
4903,F,18,4,95008
4904,M,45,17,85202
4905,M,18,17,78758
4906,M,45,12,53718
4907,M,25,12,98116
4908,M,56,0,06040
4909,M,35,16,508
4910,F,25,20,94519
4911,M,18,4,89146
4912,M,18,4,22906
4913,M,35,0,02115
4914,M,35,7,77040
4915,M,56,1,37922
4916,M,25,4,713
4917,M,50,17,01536
4918,M,45,17,02067
4919,F,18,14,94110
4920,M,25,15,94121
4921,M,35,7,75229
4922,F,25,98,505
4923,M,18,0,38111
4924,M,18,18,21740
4925,F,25,14,37076
4926,M,25,1,04086
4927,M,45,6,22630
4928,F,35,6,94214
4929,M,56,17,55104
4930,M,25,12,94618
4931,F,35,15,32603
4932,F,25,0,44107
4933,M,35,14,89113
4934,M,18,4,85701
4935,M,56,16,55901
4936,M,56,17,53705
4937,M,35,6,12230
4938,M,35,17,37815
4939,M,25,1,96930
4940,M,50,16,65401
4941,F,35,19,32095
4942,M,25,12,84062
4943,M,25,0,48104
4944,F,25,1,89031
4945,M,25,0,02115
4946,F,1,10,49507
4947,M,25,20,22936
4948,M,18,4,02143
4949,M,45,7,19067
4950,M,1,10,11102
4951,M,35,12,95124
4952,M,25,0,01267
4953,M,56,0,30673
4954,F,45,3,75605
4955,M,25,6,19342
4956,M,25,16,29681
4957,M,25,3,07661
4958,M,45,0,48322
4959,F,18,98,66044
4960,M,18,4,22401
4961,F,35,7,94306
4962,M,35,0,77024
4963,M,25,16,27613
4964,F,25,0,60513
4965,M,35,14,95822
4966,F,25,5,91773
4967,F,35,16,48237
4968,M,35,1,05401
4969,F,25,4,90034
4970,F,35,7,94602
4971,M,25,0,95136
4972,F,18,4,96803
4973,M,25,17,23462
4974,F,18,4,10708
4975,M,45,2,94306
4976,M,18,10,55421
4977,M,25,17,20036
4978,M,18,2,90038
4979,M,35,17,11355
4980,M,50,5,95401
4981,F,1,7,20852
4982,M,25,12,98037
4983,M,25,6,81007
4984,M,25,1,60657
4985,F,45,2,20036
4986,M,25,2,50021
4987,M,35,0,20715
4988,M,45,14,37343
4989,M,25,12,94043
4990,F,56,0,98115
4991,F,1,2,60660
4992,M,25,18,99826
4993,M,25,15,80301
4994,M,18,4,34567
4995,M,35,11,94061
4996,F,25,3,48197
4997,F,35,9,07452
4998,M,25,12,20171
4999,M,35,11,70118
5000,F,35,0,24450
5001,M,50,13,01938
5002,M,25,17,55410
5003,M,18,10,67206
5004,F,1,10,519
5005,F,25,3,98105
5006,M,25,7,90078
5007,M,50,0,98826
5008,M,45,16,01612
5009,M,25,17,94110
5010,F,25,9,66212
5011,M,25,4,08540
5012,M,25,0,20744-6223
5013,M,35,7,19149
5014,M,25,98,95076
5015,F,18,2,55408
5016,M,25,5,33025
5017,M,35,11,32082
5018,M,25,12,27511
5019,M,35,14,365
5020,M,18,20,90028
5021,M,35,7,60510
5022,M,25,2,678
5023,M,25,0,96671
5024,M,25,7,21117
5025,M,45,7,01581
5026,M,35,16,60523
5027,F,1,0,53545
5028,M,25,0,60610
5029,F,25,0,27713
5030,M,25,0,28209
5031,M,1,10,558
5032,M,25,7,55436
5033,M,35,17,06110
5034,M,50,7,37938
5035,M,35,1,55406
5036,M,25,0,10006
5037,M,25,15,94538
5038,M,50,1,01778
5039,F,25,0,94402
5040,F,35,9,73008
5041,F,25,3,98626
5042,M,35,1,92614
5043,M,35,20,55407
5044,F,35,12,731
5045,M,18,4,32601
5046,M,25,0,63110
5047,M,45,0,03060
5048,M,25,9,84037
5049,M,50,6,13035
5050,F,25,7,94111
5051,M,18,4,07030
5052,F,35,9,53806
5053,F,25,20,45409
5054,M,35,17,55407
5055,M,25,8,85203
5056,M,35,7,10011
5057,M,25,4,89193
5058,F,35,9,94587
5059,F,18,0,08540
5060,M,18,0,77840
5061,M,35,1,478
5062,M,25,4,60115
5063,M,25,20,10012
5064,M,35,7,10011
5065,M,56,17,97146
5066,M,35,6,18249
5067,F,56,13,37931
5068,M,35,7,80221
5069,F,50,2,48118
5070,M,45,1,49419
5071,F,50,2,10025
5072,M,25,0,539
5073,M,35,18,27603
5074,M,25,0,60042
5075,M,18,17,94063
5076,M,18,12,60622
5077,M,45,7,92831
5078,M,50,0,29678
5079,M,45,7,01531
5080,F,25,0,28134
5081,M,35,16,79605
5082,M,25,15,94065
5083,F,18,4,73070
5084,M,25,17,94118
5085,M,1,10,08534
5086,M,25,14,48336
5087,M,25,0,11576
5088,M,35,15,85282
5089,F,35,14,01536
5090,F,35,6,581
5091,M,25,4,22903
5092,M,18,17,10804
5093,M,35,6,20650
5094,M,35,12,98166
5095,M,35,1,55104
5096,M,25,0,92008
5097,F,35,12,48109
5098,F,18,4,90039
5099,M,18,0,51104
5100,F,25,6,74105
5101,M,35,7,52402
5102,M,25,0,95826
5103,F,25,3,79411
5104,M,50,6,44333
5105,M,25,17,933
5106,M,18,0,10705
5107,M,25,17,95136
5108,M,35,7,53150
5109,M,56,0,04259
5110,M,56,13,49423
5111,F,25,2,90068
5112,M,56,6,91011
5113,M,18,4,20006
5114,M,25,17,70508
5115,M,35,12,92821
5116,M,35,20,77008
5117,M,35,7,98144
5118,F,35,7,10024
5119,M,18,2,74403
5120,M,25,0,77006
5121,F,50,14,08810
5122,M,25,0,31605
5123,F,35,6,76021
5124,M,25,18,587
5125,M,35,0,90064
5126,F,25,6,06074
5127,M,25,17,85210
5128,M,25,0,92019
5129,M,35,2,95602
5130,M,25,17,90031
5131,M,50,7,19047
5132,F,45,1,92100
5133,M,56,20,78731
5134,M,18,4,94720
5135,M,35,1,78212
5136,M,35,7,48103
5137,M,35,1,91711
5138,M,35,0,95667
5139,M,1,1,30707
5140,F,50,16,48706
5141,F,25,6,251
5142,M,25,1,18901
5143,M,25,14,80526
5144,M,35,12,22201
5145,M,35,8,78065
5146,M,25,17,23602
5147,F,35,20,92009
5148,M,50,6,22039
5149,M,25,5,10011
5150,F,25,7,06118
5151,M,25,0,21113
5152,M,18,4,457
5153,F,35,1,89431
5154,M,18,4,42101
5155,F,25,16,95687
5156,F,56,6,01852
5157,M,25,0,60060
5158,F,35,14,10028
5159,M,18,19,30662
5160,M,25,7,55408
5161,M,35,0,53092
5162,M,25,11,55408
5163,M,35,2,759
5164,M,35,0,79705
5165,M,25,0,99217
5166,F,25,3,30308
5167,M,18,17,40207
5168,M,56,17,536
5169,M,35,16,66046
5170,M,18,4,02138
5171,M,50,0,06430
5172,M,25,7,13088
5173,M,35,0,74105
5174,M,25,4,48072
5175,M,35,20,52570-9634
5176,F,35,1,540
5177,M,18,1,45458
5178,M,18,4,99163
5179,M,56,0,96153
5180,M,18,4,44312
5181,F,50,1,746
5182,M,25,7,94115
5183,M,18,10,60148
5184,M,50,7,48152
5185,M,56,0,90049
5186,M,18,4,04901
5187,M,25,17,23233
5188,M,35,1,10016
5189,M,25,0,37923-3112
5190,M,25,18,587
5191,M,35,7,80129
5192,M,25,3,786
5193,F,35,1,89447
5194,M,25,18,55412
5195,M,25,14,29609
5196,M,35,1,27713
5197,M,35,20,90292
5198,F,18,14,471
5199,F,56,9,46911
5200,F,50,1,94550
5201,M,35,17,36830
5202,F,25,0,53222
5203,M,35,2,78744
5204,M,18,0,97215
5205,M,25,1,464
5206,F,25,12,06906
5207,F,25,11,02111
5208,M,35,18,614
5209,M,25,1,92116
5210,M,25,16,94120
5211,M,18,3,98122
5212,M,25,11,75206
5213,M,18,4,55128
5214,M,25,4,92614
5215,M,45,11,01772
5216,M,35,14,10013
5217,M,25,98,94610
5218,F,50,0,577
5219,M,25,17,30307
5220,F,18,4,90066
5221,M,45,7,43065
5222,F,25,1,27515
5223,F,25,16,02465
5224,M,25,11,76309
5225,M,25,12,10002
5226,M,25,1,02146
5227,F,35,3,48237
5228,M,35,0,55418
5229,M,25,17,89103
5230,M,35,0,49424
5231,M,1,10,72601
5232,M,35,0,675
5233,F,25,4,02215
5234,M,35,17,55330
5235,M,50,0,92122
5236,F,35,1,22947
5237,M,25,4,01002
5238,F,25,5,92705
5239,M,1,14,80401
5240,M,25,2,10018
5241,M,56,7,491
5242,M,56,16,95816
5243,M,25,12,98105
5244,F,56,9,85749
5245,M,56,1,19026
5246,M,35,3,95136
5247,M,35,0,77584
5248,M,35,7,94550
5249,F,25,1,94044
5250,M,18,0,54901
5251,M,25,15,572
5252,M,25,0,80203
5253,M,50,2,853
5254,M,18,2,13317
5255,M,50,6,92117
5256,F,50,2,22181
5257,M,45,0,50588
5258,M,45,7,55115
5259,M,56,1,14068
5260,M,25,18,26104
5261,F,50,18,540
5262,M,25,15,92111
5263,M,25,12,85224
5264,F,45,1,90631
5265,M,25,0,94110
5266,M,25,7,10011
5267,M,25,0,10469
5268,M,25,12,02144
5269,M,56,8,00606
5270,M,25,7,79912
5271,F,18,4,88119
5272,F,25,0,91428
5273,M,18,0,01702
5274,M,35,1,01020
5275,M,56,13,94306
5276,M,25,0,32250
5277,F,35,0,49504
5278,F,45,16,14424
5279,M,25,14,393
5280,M,25,17,60659
5281,F,45,16,04074
5282,M,25,1,29440
5283,M,1,10,370
5284,F,25,2,94609
5285,M,45,20,94121
5286,F,25,9,665
5287,F,35,17,89507
5288,M,45,12,94103
5289,F,45,3,94560
5290,M,25,11,55426
5291,M,18,18,56002
5292,M,50,0,94043
5293,M,35,7,33407
5294,F,18,0,47901
5295,M,35,20,30306
5296,F,25,6,74105
5297,M,45,17,32256
5298,M,25,7,90069
5299,F,25,17,33990
5300,M,35,0,20650
5301,M,25,11,02169
5302,M,50,20,48230
5303,M,50,17,55117
5304,M,35,0,50021
5305,M,56,13,33445
5306,M,25,14,10021
5307,M,25,0,53213
5308,M,35,14,10023
5309,M,18,19,87543
5310,M,1,10,80540
5311,M,25,1,60613
5312,M,25,0,539
5313,F,56,6,77018
5314,M,25,4,02430
5315,M,18,20,85296
5316,M,45,12,92122
5317,M,35,5,10990
5318,F,45,1,97361
5319,M,18,11,45220
5320,M,18,11,53705
5321,F,1,0,02144
5322,M,50,15,94303
5323,F,25,15,27603
5324,F,18,10,13090
5325,F,50,16,90272
5326,M,18,4,67042
5327,M,25,11,53711
5328,M,25,4,91325
5329,M,25,0,22042
5330,F,45,7,52003
5331,M,50,20,55419
5332,M,1,10,60423
5333,M,18,18,65265
5334,M,25,17,95014
5335,M,25,17,28052
5336,M,18,7,99945
5337,M,25,17,75075
5338,M,35,17,06074
5339,M,50,0,34761
5340,M,25,6,37930
5341,M,18,4,16802
5342,F,35,6,48105
5343,M,18,0,49841
5344,F,50,6,30307
5345,M,35,0,97212
5346,M,18,0,10009
5347,M,35,1,90024
5348,M,45,17,32837
5349,M,56,13,219
5350,M,50,1,91403
5351,M,25,14,393
5352,M,18,4,32607
5353,M,1,10,49454
5354,M,18,12,02215
5355,M,35,7,33486
5356,M,18,17,95121
5357,M,35,16,47274
5358,M,50,0,94107
5359,M,25,2,10013
5360,M,50,15,55126
5361,M,35,1,74012
5362,F,18,4,44243
5363,M,35,6,37853
5364,M,25,12,55303
5365,M,25,7,12801
5366,F,45,6,37909
5367,M,18,4,15217
5368,M,25,0,60657
5369,M,50,16,90027
5370,M,50,13,98683
5371,M,45,18,55313
5372,M,25,2,90401
5373,M,25,6,94115
5374,M,35,0,53703
5375,F,25,12,97119
5376,M,35,12,94538
5377,F,35,1,48067
5378,M,35,0,92352
5379,M,18,4,47406
5380,F,35,5,94546
5381,M,25,2,08817
5382,M,35,1,55117
5383,F,56,1,40601
5384,M,35,17,48304
5385,F,25,1,02148
5386,M,18,4,22903
5387,M,50,7,26501
5388,F,25,1,23454
5389,M,45,0,48309
5390,M,25,2,97205
5391,F,25,15,02445
5392,M,25,11,65775
5393,M,25,11,10024
5394,F,18,2,95008
5395,F,45,0,37922
5396,M,25,2,10025
5397,M,18,4,23112
5398,M,25,20,85719
5399,M,25,15,19406
5400,M,25,2,11217
5401,F,50,6,85016
5402,M,25,15,598
5403,M,25,4,78705
5404,M,45,12,80303
5405,M,50,6,11746
5406,M,25,16,71118
5407,M,35,14,68502
5408,M,25,3,48220
5409,M,50,7,38135
5410,M,18,4,457
5411,F,25,6,06512
5412,F,35,2,35229
5413,M,35,7,80910
5414,F,35,9,03862
5415,F,25,3,98501
5416,F,18,0,22203
5417,M,25,4,78703
5418,F,35,7,55116
5419,F,18,0,60640
5420,M,25,0,20015
5421,F,45,9,43147
5422,M,35,7,78705
5423,M,35,7,408
5424,M,56,18,53404-1230
5425,M,35,1,568
5426,M,18,4,443
5427,F,45,1,27615
5428,M,45,7,01605
5429,M,25,0,11215
5430,M,18,0,86001
5431,M,25,12,98684
5432,M,35,5,91343
5433,M,35,0,10036
5434,M,25,17,28262
5435,F,25,6,23507
5436,M,35,20,60640
5437,M,45,17,18049
5438,M,35,7,19901
5439,M,25,12,06511
5440,F,50,1,98177
5441,M,35,1,56082
5442,M,56,14,96744
5443,M,35,17,92618
5444,M,25,7,19380
5445,F,35,98,02130
5446,F,25,6,06114
5447,M,18,0,53715
5448,F,35,7,92075
5449,M,25,4,43402
5450,M,50,12,06082
5451,M,35,7,32137
5452,F,35,12,78640
5453,M,45,17,84109-2001
5454,F,18,4,15116
5455,F,18,4,92612
5456,F,45,9,57108
5457,M,18,4,77005
5458,M,25,7,53715
5459,M,35,0,89128
5460,M,25,17,01060
5461,M,25,11,641
5462,M,18,12,77084
5463,M,25,17,02139
5464,F,18,14,10018
5465,M,56,13,14843
5466,F,45,7,01602
5467,M,50,7,48315
5468,M,25,17,20724
5469,M,35,6,77379
5470,F,18,4,55112
5471,F,1,0,32043
5472,M,18,20,30033
5473,M,35,17,28601
5474,M,50,6,94702
5475,M,45,17,98052
5476,M,56,0,48186
5477,M,25,7,95616
5478,M,25,7,91608
5479,M,25,0,539
5480,F,1,10,519
5481,M,25,17,92595
5482,M,25,0,01890
5483,M,25,0,60657
5484,M,35,0,98122
5485,M,25,1,70803
5486,F,18,0,43615
5487,M,25,7,20016
5488,F,18,4,23185
5489,F,56,13,60506
5490,M,25,3,02494
5491,F,25,17,80301
5492,F,25,7,497
5493,M,56,13,94025
5494,F,25,6,02118
5495,F,35,2,91324
5496,M,25,0,92646
5497,F,18,10,126
5498,M,35,11,10022
5499,M,25,4,02143
5500,M,35,12,15089
5501,F,56,13,02838
5502,M,25,15,08109
5503,F,45,2,640
5504,F,18,20,77304
5505,M,25,14,19312
5506,F,18,2,14456
5507,M,35,7,48306
5508,M,25,7,38261
5509,M,35,0,45242
5510,F,35,98,37221
5511,M,35,0,77096
5512,M,50,1,77706
5513,F,35,3,20110
5514,F,45,20,02476
5515,M,35,20,46614
5516,M,1,10,59801
5517,F,25,17,94613
5518,M,25,12,94065
5519,F,56,16,55345
5520,F,18,19,05070
5521,F,25,20,674
5522,F,35,9,95903
5523,M,50,1,04240
5524,M,18,4,29201
5525,M,25,0,33702
5526,M,25,3,55421
5527,M,25,0,43614
5528,M,25,19,31401
5529,M,35,14,54915
5530,M,56,0,45432
5531,M,56,3,94561
5532,F,25,3,55102
5533,F,35,0,75287
5534,M,18,0,02141
5535,M,25,0,66048
5536,F,1,10,01607
5537,F,25,0,04101
5538,M,18,0,10003
5539,M,18,3,78722
5540,F,45,6,54401
5541,F,35,0,78253
5542,F,25,1,98144
5543,M,25,0,30082
5544,M,56,0,55108
5545,M,35,0,30533
5546,F,50,20,98115
5547,M,50,7,55110
5548,M,25,0,63141
5549,M,25,0,45801
5550,M,25,4,16803
5551,M,35,17,45255
5552,M,25,12,91423
5553,M,25,20,10562
5554,M,56,12,92780
5555,F,18,4,552
5556,F,35,3,02725-1010
5557,M,45,1,50011
5558,M,25,0,75150
5559,M,35,12,27614
5560,M,25,16,07701
5561,M,25,12,55042
5562,M,18,0,78705-5221
5563,M,25,0,19004
5564,M,25,0,539
5565,M,45,12,55117
5566,M,25,2,91602
5567,M,18,4,48135
5568,M,25,12,78759
5569,M,35,0,43081
5570,M,25,2,55372
5571,M,50,4,96822
5572,M,35,14,365
5573,M,18,1,70006
5574,M,45,1,97405
5575,F,35,1,74135
5576,M,35,17,66209
5577,F,18,0,60641
5578,F,18,4,53211
5579,M,18,12,98133
5580,F,25,2,875
5581,M,45,1,52001
5582,M,56,14,02632
5583,F,18,4,469
5584,F,35,2,49770
5585,M,25,11,27106
5586,M,18,4,90048
5587,F,18,20,48044
5588,M,18,4,91006
5589,F,18,4,55105
5590,M,35,17,94954
5591,F,35,7,75601
5592,M,25,17,19810
5593,M,25,0,20874
5594,M,25,15,55117
5595,F,35,2,95123
5596,M,45,14,07704
5597,F,50,7,94123
5598,M,18,12,55122
5599,M,56,13,486
5600,F,50,0,55401
5601,M,25,19,94122
5602,M,1,19,03226
5603,M,35,0,94110
5604,M,18,4,43402
5605,M,25,0,539
5606,F,35,0,90278
5607,M,35,0,675
5608,F,35,98,91324
5609,M,25,2,43551
5610,M,35,0,33020
5611,M,25,1,53703
5612,F,18,20,60194
5613,F,18,4,45219
5614,M,35,7,64055
5615,F,35,1,17055
5616,F,35,3,50322
5617,M,56,13,19312
5618,F,18,4,94309
5619,M,45,0,46060
5620,M,35,17,06074
5621,M,25,7,97267
5622,F,50,0,95616
5623,F,25,6,479
5624,M,35,0,15137
5625,F,18,4,13148
5626,F,50,1,62221
5627,M,35,14,85331
5628,M,25,5,345
5629,M,25,15,06460
5630,M,35,7,95476
5631,M,18,18,90605
5632,M,25,14,77075
5633,M,45,13,52761
5634,F,1,0,02135
5635,M,35,7,07644
5636,M,25,17,933
5637,M,25,12,01060
5638,M,25,4,78705
5639,M,50,0,08028
5640,F,35,2,94930
5641,M,50,7,02420
5642,M,35,20,45236
5643,M,25,17,92084
5644,M,56,7,10954
5645,M,18,0,82070
5646,M,35,12,80206
5647,F,35,0,98117
5648,F,25,4,91790
5649,F,35,1,90402
5650,M,25,15,12345
5651,M,45,0,10013
5652,F,18,0,20008
5653,F,25,1,92037
5654,F,50,7,91362
5655,M,35,0,52402
5656,M,35,0,675
5657,F,25,2,875
5658,M,50,1,19087-3622
5659,F,18,4,78209
5660,F,25,0,48464
5661,M,25,15,02139
5662,F,18,14,22201
5663,M,35,6,48439
5664,F,1,10,98103
5665,M,35,0,48103
5666,M,25,12,55433
5667,F,1,0,444555
5668,F,35,16,796
5669,M,45,2,90631
5670,M,35,14,91364
5671,M,25,12,03060
5672,M,18,0,21042
5673,F,45,6,85719
5674,M,25,1,77064
5675,M,1,10,95123
5676,F,35,0,55113
5677,M,25,20,92866
5678,F,18,4,27708
5679,M,1,10,76240
5680,M,25,6,94127
5681,M,25,17,20707
5682,M,25,17,20120
5683,M,25,20,91505
5684,M,25,4,22030
5685,M,25,2,90803
5686,M,50,0,48197
5687,M,50,13,91977
5688,M,35,0,90020
5689,M,1,10,11361
5690,M,56,20,44281
5691,F,50,1,02324
5692,M,35,9,67208
5693,M,45,18,892
5694,F,18,0,91765
5695,M,35,0,11375
5696,F,25,7,12345
5697,M,25,0,60098
5698,M,25,12,01915
5699,M,56,13,29928
5700,F,1,10,53704
5701,M,25,7,94117
5702,M,50,1,74105
5703,M,35,17,62958
5704,M,25,16,95437
5705,M,18,4,61801
5706,M,50,0,89432
5707,M,25,19,90214
5708,F,18,19,33953
5709,F,35,1,91106
5710,M,1,10,15208
5711,F,18,1,07666
5712,M,1,10,97303
5713,M,25,1,464
5714,M,25,14,46940
5715,M,25,17,61265
5716,F,35,1,02155
5717,M,25,15,26105
5718,M,25,0,42445
5719,M,35,0,295
5720,M,35,0,06854
5721,M,25,14,90292
5722,M,25,17,55454
5723,F,18,0,437
5724,M,35,7,91304
5725,M,45,16,60126
5726,M,50,13,77459
5727,M,18,12,94501
5728,F,35,9,44406
5729,F,1,10,54467
5730,M,56,1,23513
5731,M,35,0,22030
5732,F,18,20,06320
5733,M,35,0,06111
5734,M,18,0,05346
5735,M,25,16,47901
5736,M,25,7,60607
5737,M,25,12,94110
5738,M,45,6,52556
5739,F,35,7,60625
5740,M,25,4,93940
5741,M,50,0,12970
5742,M,25,12,98117
5743,F,25,0,70118
5744,M,50,1,98262
5745,M,18,1,14620
5746,F,56,0,90241
5747,M,35,0,08904
5748,M,25,6,89118
5749,M,25,7,94904
5750,M,25,7,90248
5751,M,25,17,94043
5752,M,56,13,75165
5753,M,25,7,604
5754,F,25,14,55408
5755,F,1,10,50246
5756,M,25,0,84088
5757,M,56,13,90740
5758,F,35,9,48021
5759,M,1,10,94707
5760,M,25,3,91221
5761,F,50,1,62052
5762,M,35,0,47421
5763,M,56,20,46804
5764,M,35,3,94109
5765,M,35,14,46038
5766,F,25,0,19355
5767,M,25,0,53706
5768,F,25,0,20110-5616
5769,F,35,0,55105
5770,M,18,4,55455
5771,M,25,12,98133
5772,M,18,4,443
5773,M,25,0,76201
5774,M,25,7,91403
5775,M,18,15,617
5776,M,50,7,55105
5777,M,25,5,787
5778,M,25,3,22601
5779,M,18,17,66044
5780,F,18,0,01742
5781,M,25,7,80303
5782,F,25,6,21014
5783,F,25,4,32607
5784,M,25,0,96818
5785,M,25,17,60611
5786,M,18,4,77005
5787,M,18,17,02114
5788,F,45,0,46737
5789,F,1,10,55104
5790,F,18,1,48067
5791,F,25,0,55405
5792,M,50,17,08043
5793,M,50,16,10025
5794,M,25,7,606
5795,M,25,4,19713
5796,M,25,0,10016
5797,M,18,17,72703
5798,M,25,0,66605
5799,M,35,14,94085
5800,F,25,6,55417
5801,M,25,17,55446
5802,M,50,6,55115
5803,F,56,2,95448
5804,M,45,16,10962
5805,F,50,0,55126
5806,M,25,7,49034
5807,M,50,16,11963
5808,F,35,1,295
5809,M,25,20,98033
5810,M,35,14,60657
5811,M,35,1,91768
5812,M,50,20,30030
5813,M,35,0,62704
5814,M,35,0,55406
5815,M,18,1,44221
5816,M,45,7,77351
5817,F,35,0,45459
5818,F,25,0,07026
5819,F,35,0,33607
5820,F,18,2,14616
5821,M,35,17,30145
5822,M,35,17,94010
5823,M,25,0,43402
5824,M,35,20,94574
5825,M,50,0,93111
5826,F,50,0,577
5827,M,35,14,365
5828,F,25,0,48306
5829,M,1,0,48302
5830,M,50,17,54409
5831,M,35,0,72703
5832,M,35,20,491
5833,M,25,7,606
5834,M,35,20,94506
5835,M,25,0,10458
5836,M,25,4,08544
5837,F,56,0,538
5838,F,45,14,46804
5839,M,25,17,20866
5840,M,35,0,53202
5841,F,25,0,20874
5842,M,50,7,95020
5843,F,50,6,85716
5844,M,45,16,532
5845,M,45,5,32953
5846,F,45,0,37877
5847,M,50,18,20706
5848,M,25,14,17857
5849,M,1,10,32750
5850,F,50,9,59072
5851,M,35,0,11220
5852,F,35,6,27516
5853,M,18,5,97007
5854,F,25,9,41075
5855,F,18,4,63109
5856,M,35,3,94941
5857,M,18,10,98058
5858,M,25,0,30096
5859,M,1,14,19147
5860,F,18,4,01609
5861,M,45,7,91766
5862,M,25,1,14608
5863,M,35,17,55126
5864,F,35,3,11725
5865,M,18,0,02215
5866,M,1,10,11803
5867,F,56,1,20815
5868,M,56,18,56716
5869,F,35,5,55306
5870,M,35,7,408
5871,M,25,14,06511
5872,F,56,0,19004
5873,M,25,12,55317
5874,F,18,0,45123
5875,F,25,0,30102
5876,F,56,0,538
5877,M,1,7,370
5878,M,18,1,50310
5879,M,25,20,55121
5880,M,1,10,60423
5881,M,18,4,94608
5882,M,25,20,90046
5883,M,35,0,94559
5884,F,25,6,53202
5885,M,45,0,750
5886,M,25,17,61614
5887,F,25,0,97213
5888,M,25,12,60563
5889,M,35,7,04096
5890,F,1,11,19103
5891,M,18,0,98021
5892,M,50,7,84093
5893,M,25,0,03766
5894,M,18,4,58369
5895,M,18,4,13323
5896,M,25,15,572
5897,M,25,15,598
5898,F,25,5,27203
5899,M,25,6,33156
5900,M,1,10,79358
5901,F,35,0,55075
5902,M,35,7,66224
5903,M,25,2,98502
5904,F,25,14,11215
5905,M,25,1,92120
5906,M,18,4,18042
5907,M,18,4,97331
5908,M,50,14,92119
5909,M,35,20,10036
5910,M,35,17,55432
5911,F,25,17,433
5912,M,35,7,07650
5913,F,56,0,14850
5914,M,45,0,74354
5915,M,18,1,94706
5916,M,35,16,508
5917,M,50,17,01702-7224
5918,M,25,0,94404
5919,M,45,17,48073
5920,M,25,0,45678
5921,M,25,1,54601
5922,M,35,3,55104
5923,M,56,17,55117
5924,M,25,17,32618
